,Unnamed: 0,Loan_ID,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Gender_Female,Gender_Male,Gender_Other,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,hasCoapplicant
260,260,LP001865,True,1.0,True,False,6083,4250.0,330.0,360.0,True,True,False,True,False,False,False,True,True
261,261,LP001868,False,0.0,True,False,2060,2209.0,134.0,360.0,True,True,False,True,False,False,True,False,True
262,262,LP001870,False,1.0,True,False,3481,0.0,155.0,36.0,True,False,True,False,False,False,True,False,False
263,263,LP001871,False,0.0,True,False,7200,0.0,120.0,360.0,True,True,True,False,False,True,False,False,False
264,264,LP001872,False,0.0,True,True,5166,0.0,128.0,360.0,True,True,False,True,False,False,True,False,False
265,265,LP001875,False,0.0,True,False,4095,3447.0,151.0,360.0,True,True,False,True,False,True,False,False,True
266,266,LP001877,True,2.0,True,False,4708,1387.0,150.0,360.0,True,True,False,True,False,False,True,False,True
267,267,LP001882,True,3.0,True,False,4333,1811.0,160.0,360.0,False,True,False,True,False,False,False,True,True
268,268,LP001883,False,0.0,True,True,3418,0.0,135.0,360.0,True,False,True,False,False,True,False,False,False
269,269,LP001884,False,1.0,True,False,2876,1560.0,90.0,360.0,True,True,True,False,False,False,False,True,True
270,270,LP001888,False,0.0,True,False,3237,0.0,30.0,360.0,True,True,True,False,False,False,False,True,False
271,271,LP001891,True,0.0,True,False,11146,0.0,136.0,360.0,True,True,False,True,False,False,False,True,False
272,272,LP001892,False,0.0,True,False,2833,1857.0,126.0,360.0,True,True,False,True,False,True,False,False,True
273,273,LP001894,True,0.0,True,False,2620,2223.0,150.0,360.0,True,True,False,True,False,False,True,False,True
274,274,LP001896,True,2.0,True,False,3900,0.0,90.0,360.0,True,True,False,True,False,False,True,False,False
275,275,LP001900,True,1.0,True,False,2750,1842.0,115.0,360.0,True,True,False,True,False,False,True,False,True
276,276,LP001903,True,0.0,True,False,3993,3274.0,207.0,360.0,True,True,False,True,False,False,True,False,True
277,277,LP001904,True,0.0,True,False,3103,1300.0,80.0,360.0,True,True,False,True,False,False,False,True,True
278,278,LP001907,True,0.0,True,False,14583,0.0,436.0,360.0,True,True,False,True,False,False,True,False,False
279,279,LP001908,True,0.0,False,False,4100,0.0,124.0,360.0,True,True,True,False,False,True,False,False,False
280,280,LP001910,False,1.0,False,True,4053,2426.0,158.0,360.0,False,False,False,True,False,False,False,True,True
281,281,LP001914,True,0.0,True,False,3927,800.0,112.0,360.0,True,True,False,True,False,False,True,False,True
282,282,LP001915,True,2.0,True,False,2301,985.7999878,78.0,180.0,True,True,False,True,False,False,False,True,True
283,283,LP001917,False,0.0,True,False,1811,1666.0,54.0,360.0,True,True,True,False,False,False,False,True,True
284,284,LP001922,True,0.0,True,False,20667,0.0,128.0,360.0,True,False,False,True,False,True,False,False,False
285,285,LP001924,False,0.0,True,False,3158,3053.0,89.0,360.0,True,True,False,True,False,True,False,False,True
286,286,LP001925,False,0.0,True,True,2600,1717.0,99.0,300.0,True,False,True,False,False,False,True,False,True
287,287,LP001926,True,0.0,True,False,3704,2000.0,120.0,360.0,True,True,False,True,False,True,False,False,True
288,288,LP001931,False,0.0,True,False,4124,0.0,115.0,360.0,True,True,True,False,False,False,True,False,False
289,289,LP001935,False,0.0,True,False,9508,0.0,187.0,360.0,True,True,False,True,False,True,False,False,False
290,290,LP001936,True,0.0,True,False,3075,2416.0,139.0,360.0,True,True,False,True,False,True,False,False,True
291,291,LP001938,True,2.0,True,False,4400,0.0,127.0,360.0,False,False,False,True,False,False,True,False,False
292,292,LP001940,True,2.0,True,False,3153,1560.0,134.0,360.0,True,True,False,True,False,False,False,True,True
293,293,LP001945,False,0.0,True,False,5417,0.0,143.0,480.0,False,False,True,False,False,False,False,True,False
294,294,LP001947,True,0.0,True,False,2383,3334.0,172.0,360.0,True,True,False,True,False,False,True,False,True
295,295,LP001949,True,3.0,True,True,4416,1250.0,110.0,360.0,True,True,False,True,False,False,False,True,True
296,296,LP001953,True,1.0,True,False,6875,0.0,200.0,360.0,True,True,False,True,False,False,True,False,False
297,297,LP001954,True,1.0,True,False,4666,0.0,135.0,360.0,True,True,True,False,False,False,False,True,False
298,298,LP001955,False,0.0,True,False,5000,2541.0,151.0,480.0,True,False,True,False,False,True,False,False,True
299,299,LP001963,True,1.0,True,False,2014,2925.0,113.0,360.0,True,False,False,True,False,False,False,True,True
300,300,LP001964,True,0.0,False,False,1800,2934.0,93.0,360.0,False,False,False,True,False,False,False,True,True
301,301,LP001972,True,0.0,False,False,2875,1750.0,105.0,360.0,True,True,False,True,False,False,True,False,True
302,302,LP001974,False,0.0,True,False,5000,0.0,132.0,360.0,True,True,True,False,False,True,False,False,False
303,303,LP001977,True,1.0,True,False,1625,1803.0,96.0,360.0,True,True,False,True,False,False,False,True,True
304,304,LP001978,False,0.0,True,False,4000,2500.0,140.0,360.0,True,True,False,True,False,True,False,False,True
305,305,LP001990,False,0.0,False,False,2000,0.0,128.0,360.0,True,False,False,True,False,False,False,True,False
306,306,LP001993,False,0.0,True,False,3762,1666.0,135.0,360.0,True,True,True,False,False,True,False,False,True
307,307,LP001994,False,0.0,True,False,2400,1863.0,104.0,360.0,False,False,True,False,False,False,False,True,True
308,308,LP001996,False,0.0,True,False,20233,0.0,480.0,360.0,True,False,False,True,False,True,False,False,False
309,309,LP001998,True,2.0,False,False,7667,0.0,185.0,360.0,True,True,False,True,False,True,False,False,False
310,310,LP002002,False,0.0,True,False,2917,0.0,84.0,360.0,True,True,True,False,False,False,True,False,False
311,311,LP002004,False,0.0,False,False,2927,2405.0,111.0,360.0,True,True,False,True,False,False,True,False,True
312,312,LP002006,False,0.0,True,False,2507,0.0,56.0,360.0,True,True,True,False,False,True,False,False,False
313,313,LP002008,True,2.0,True,True,5746,0.0,144.0,84.0,True,True,False,True,False,True,False,False,False
314,314,LP002024,True,0.0,True,False,2473,1843.0,159.0,360.0,True,False,False,False,True,True,False,False,True
315,315,LP002031,True,1.0,False,False,3399,1640.0,111.0,180.0,True,True,False,True,False,False,False,True,True
316,316,LP002035,True,2.0,True,False,3717,0.0,120.0,360.0,True,True,False,True,False,False,True,False,False
317,317,LP002036,True,0.0,True,False,2058,2134.0,88.0,360.0,True,True,False,True,False,False,False,True,True
318,318,LP002043,False,1.0,True,False,3541,0.0,112.0,360.0,True,True,True,False,False,False,True,False,False
319,319,LP002050,True,1.0,True,True,10000,0.0,155.0,360.0,True,False,False,True,False,True,False,False,False
320,320,LP002051,True,0.0,True,False,2400,2167.0,115.0,360.0,True,True,False,True,False,False,True,False,True
321,321,LP002053,True,3.0,True,False,4342,189.0,124.0,360.0,True,True,False,True,False,False,True,False,True
322,322,LP002054,True,2.0,False,False,3601,1590.0,128.0,360.0,True,True,False,True,False,True,False,False,True
323,323,LP002055,False,0.0,True,False,3166,2985.0,132.0,360.0,True,True,True,False,False,True,False,False,True
324,324,LP002065,True,3.0,True,False,15000,0.0,300.0,360.0,True,True,False,True,False,True,False,False,False
325,325,LP002067,True,1.0,True,True,8666,4983.0,376.0,360.0,False,False,False,True,False,True,False,False,True
326,326,LP002068,False,0.0,True,False,4917,0.0,130.0,360.0,False,True,False,True,False,True,False,False,False
327,327,LP002082,True,0.0,True,True,5818,2160.0,184.0,360.0,True,True,False,True,False,False,True,False,True
328,328,LP002086,True,0.0,True,False,4333,2451.0,110.0,360.0,True,False,True,False,False,False,False,True,True
329,329,LP002087,False,0.0,True,False,2500,0.0,67.0,360.0,True,True,True,False,False,False,False,True,False
330,330,LP002097,False,1.0,True,False,4384,1793.0,117.0,360.0,True,True,False,True,False,False,False,True,True
331,331,LP002098,False,0.0,True,False,2935,0.0,98.0,360.0,True,True,False,True,False,False,True,False,False
332,332,LP002100,False,0.0,True,False,2833,0.0,71.0,360.0,True,True,False,True,False,False,False,True,False
333,333,LP002101,True,0.0,True,True,63337,0.0,490.0,180.0,True,True,False,True,False,False,False,True,False
334,334,LP002103,True,1.0,True,True,9833,1833.0,182.0,180.0,True,True,False,False,True,False,False,True,True
335,335,LP002106,True,0.0,True,True,5503,4490.0,70.0,360.0,True,True,False,True,False,False,True,False,True
336,336,LP002110,True,1.0,True,True,5250,688.0,160.0,360.0,True,True,False,True,False,True,False,False,True
337,337,LP002112,True,2.0,True,True,2500,4600.0,176.0,360.0,True,True,False,True,False,True,False,False,True
338,338,LP002113,False,3.0,False,False,1830,0.0,128.0,360.0,False,False,True,False,False,False,False,True,False
339,339,LP002114,False,0.0,True,False,4160,0.0,71.0,360.0,True,True,True,False,False,False,True,False,False
340,340,LP002115,True,3.0,False,False,2647,1587.0,173.0,360.0,True,False,False,True,False,True,False,False,True
341,341,LP002116,False,0.0,True,False,2378,0.0,46.0,360.0,True,False,True,False,False,True,False,False,False
342,342,LP002119,True,1.0,False,False,4554,1229.0,158.0,360.0,True,True,False,True,False,False,False,True,True
343,343,LP002126,True,3.0,False,False,3173,0.0,74.0,360.0,True,True,False,True,False,False,True,False,False
344,344,LP002128,True,2.0,True,True,2583,2330.0,125.0,360.0,True,True,False,True,False,True,False,False,True
345,345,LP002129,True,0.0,True,False,2499,2458.0,160.0,360.0,True,True,False,True,False,False,True,False,True
346,346,LP002130,True,0.0,False,False,3523,3230.0,152.0,360.0,False,False,False,True,False,True,False,False,True
347,347,LP002131,True,2.0,False,False,3083,2168.0,126.0,360.0,True,True,False,True,False,False,False,True,True
348,348,LP002137,True,0.0,True,False,6333,4583.0,259.0,360.0,True,True,False,True,False,False,True,False,True
349,349,LP002138,True,0.0,True,False,2625,6250.0,187.0,360.0,True,True,False,True,False,True,False,False,True
350,350,LP002139,True,0.0,True,False,9083,0.0,228.0,360.0,True,True,False,True,False,False,True,False,False
351,351,LP002140,False,0.0,True,False,8750,4167.0,308.0,360.0,True,False,False,True,False,True,False,False,True
352,352,LP002141,True,3.0,True,False,2666,2083.0,95.0,360.0,True,True,False,True,False,True,False,False,True
353,353,LP002142,True,0.0,True,True,5500,0.0,105.0,360.0,False,False,True,False,False,True,False,False,False
354,354,LP002143,True,0.0,True,False,2423,505.0,130.0,360.0,True,True,True,False,False,False,True,False,True
355,355,LP002144,False,0.0,True,False,3813,0.0,116.0,180.0,True,True,True,False,False,False,False,True,False
356,356,LP002149,True,2.0,True,False,8333,3167.0,165.0,360.0,True,True,False,True,False,True,False,False,True
357,357,LP002151,True,1.0,True,False,3875,0.0,67.0,360.0,True,False,False,True,False,False,False,True,False
358,358,LP002158,True,0.0,False,False,3000,1666.0,100.0,480.0,False,False,False,True,False,False,False,True,True
359,359,LP002160,True,3.0,True,False,5167,3167.0,200.0,360.0,True,True,False,True,False,False,True,False,True
360,360,LP002161,False,1.0,True,False,4723,0.0,81.0,360.0,True,False,True,False,False,False,True,False,False
361,361,LP002170,True,2.0,True,False,5000,3667.0,236.0,360.0,True,True,False,True,False,False,True,False,True
362,362,LP002175,True,0.0,True,False,4750,2333.0,130.0,360.0,True,True,False,True,False,False,False,True,True
363,363,LP002178,True,0.0,True,False,3013,3033.0,95.0,300.0,True,True,False,True,False,False,False,True,True
364,364,LP002180,False,0.0,True,True,6822,0.0,141.0,360.0,True,True,False,True,False,True,False,False,False
365,365,LP002181,False,0.0,False,False,6216,0.0,133.0,360.0,True,False,False,True,False,True,False,False,False
366,366,LP002187,False,0.0,True,False,2500,0.0,96.0,480.0,True,False,False,True,False,False,True,False,False
367,367,LP002188,False,0.0,True,False,5124,0.0,124.0,360.0,False,False,False,True,False,True,False,False,False
368,368,LP002190,True,1.0,True,False,6325,0.0,175.0,360.0,True,True,False,True,False,False,True,False,False
369,369,LP002191,True,0.0,True,False,19730,5266.0,570.0,360.0,True,False,False,True,False,True,False,False,True
370,370,LP002194,False,0.0,True,True,15759,0.0,55.0,360.0,True,True,True,False,False,False,True,False,False
371,371,LP002197,True,2.0,True,False,5185,0.0,155.0,360.0,True,True,False,True,False,False,True,False,False
372,372,LP002201,True,2.0,True,True,9323,7873.0,380.0,300.0,True,True,False,True,False,True,False,False,True
373,373,LP002205,False,1.0,True,False,3062,1987.0,111.0,180.0,False,False,False,True,False,False,False,True,True
374,374,LP002209,False,0.0,True,True,2764,1459.0,110.0,360.0,True,True,True,False,False,False,False,True,True
375,375,LP002211,True,0.0,True,False,4817,923.0,120.0,180.0,True,True,False,True,False,False,False,True,True
376,376,LP002219,True,3.0,True,False,8750,4996.0,130.0,360.0,True,True,False,True,False,True,False,False,True
377,377,LP002223,True,0.0,True,False,4310,0.0,130.0,360.0,True,True,False,True,False,False,True,False,False
378,378,LP002224,False,0.0,True,False,3069,0.0,71.0,480.0,True,False,False,True,False,False,False,True,False
379,379,LP002225,True,2.0,True,False,5391,0.0,130.0,360.0,True,True,False,True,False,False,False,True,False
380,380,LP002226,True,0.0,True,True,3333,2500.0,128.0,360.0,True,True,False,True,False,False,True,False,True
381,381,LP002229,False,0.0,True,False,5941,4232.0,296.0,360.0,True,True,False,True,False,False,True,False,True
382,382,LP002231,False,0.0,True,False,6000,0.0,156.0,360.0,True,True,True,False,False,False,False,True,False
383,383,LP002234,False,0.0,True,True,7167,0.0,128.0,360.0,True,True,False,True,False,False,False,True,False
384,384,LP002236,True,2.0,True,False,4566,0.0,100.0,360.0,True,False,False,True,False,False,False,True,False
385,385,LP002237,False,1.0,True,True,3667,0.0,113.0,180.0,True,True,False,True,False,False,False,True,False
386,386,LP002239,False,0.0,False,False,2346,1600.0,132.0,360.0,True,True,False,True,False,False,True,False,True
387,387,LP002243,True,0.0,False,False,3010,3136.0,128.0,360.0,False,False,False,True,False,False,False,True,True
388,388,LP002244,True,0.0,True,False,2333,2417.0,136.0,360.0,True,True,False,True,False,False,False,True,True
389,389,LP002250,True,0.0,True,False,5488,0.0,125.0,360.0,True,True,False,True,False,True,False,False,False
390,390,LP002255,False,3.0,True,False,9167,0.0,185.0,360.0,True,True,False,True,False,True,False,False,False
391,391,LP002262,True,3.0,True,False,9504,0.0,275.0,360.0,True,True,False,True,False,True,False,False,False
392,392,LP002263,True,0.0,True,False,2583,2115.0,120.0,360.0,True,True,False,True,False,False,False,True,True
393,393,LP002265,True,2.0,False,False,1993,1625.0,113.0,180.0,True,True,False,True,False,False,True,False,True
394,394,LP002266,True,2.0,True,False,3100,1400.0,113.0,360.0,True,True,False,True,False,False,False,True,True
395,395,LP002272,True,2.0,True,False,3276,484.0,135.0,360.0,True,True,False,True,False,False,True,False,True
396,396,LP002277,False,0.0,True,False,3180,0.0,71.0,360.0,False,False,True,False,False,False,False,True,False
397,397,LP002281,True,0.0,True,False,3033,1459.0,95.0,360.0,True,True,False,True,False,False,False,True,True
398,398,LP002284,False,0.0,False,False,3902,1666.0,109.0,360.0,True,True,False,True,False,True,False,False,True
399,399,LP002287,False,0.0,True,False,1500,1800.0,103.0,360.0,False,False,True,False,False,False,True,False,True
400,400,LP002288,True,2.0,False,False,2889,0.0,45.0,180.0,False,False,False,True,False,False,False,True,False
401,401,LP002296,False,0.0,False,False,2755,0.0,65.0,300.0,True,False,False,True,False,True,False,False,False
402,402,LP002297,False,0.0,True,False,2500,20000.0,103.0,360.0,True,True,False,True,False,False,True,False,True
403,403,LP002300,False,0.0,False,False,1963,0.0,53.0,360.0,True,True,True,False,False,False,True,False,False
404,404,LP002301,False,0.0,True,True,7441,0.0,194.0,360.0,True,False,True,False,False,True,False,False,False
405,405,LP002305,False,0.0,True,False,4547,0.0,115.0,360.0,True,True,True,False,False,False,True,False,False
406,406,LP002308,True,0.0,False,False,2167,2400.0,115.0,360.0,True,True,False,True,False,False,False,True,True
407,407,LP002314,False,0.0,False,False,2213,0.0,66.0,360.0,True,True,True,False,False,True,False,False,False
408,408,LP002315,True,1.0,True,False,8300,0.0,152.0,300.0,False,False,False,True,False,False,True,False,False
409,409,LP002317,True,3.0,True,False,81000,0.0,360.0,360.0,False,False,False,True,False,True,False,False,False
410,410,LP002318,False,1.0,False,True,3867,0.0,62.0,360.0,True,False,True,False,False,False,True,False,False
411,411,LP002319,True,0.0,True,True,6256,0.0,160.0,360.0,True,True,False,True,False,False,False,True,False
412,412,LP002328,True,0.0,False,False,6096,0.0,218.0,360.0,False,False,False,True,False,True,False,False,False
413,413,LP002332,True,0.0,False,False,2253,2033.0,110.0,360.0,True,True,False,True,False,True,False,False,True
414,414,LP002335,True,0.0,False,False,2149,3237.0,178.0,360.0,False,False,True,False,False,False,True,False,True
415,415,LP002337,False,0.0,True,False,2995,0.0,60.0,360.0,True,True,True,False,False,False,False,True,False
416,416,LP002341,False,1.0,True,False,2600,0.0,160.0,360.0,True,False,True,False,False,False,False,True,False
417,417,LP002342,True,2.0,True,True,1600,20000.0,239.0,360.0,True,False,False,True,False,False,False,True,True
418,418,LP002345,True,0.0,True,False,1025,2773.0,112.0,360.0,True,True,False,True,False,True,False,False,True
419,419,LP002347,True,0.0,True,False,3246,1417.0,138.0,360.0,True,True,False,True,False,False,True,False,True
420,420,LP002348,True,0.0,True,False,5829,0.0,138.0,360.0,True,True,False,True,False,True,False,False,False
421,421,LP002357,False,0.0,False,False,2720,0.0,80.0,360.0,False,False,True,False,False,False,False,True,False
422,422,LP002361,True,0.0,True,False,1820,1719.0,100.0,360.0,True,True,False,True,False,False,False,True,True
423,423,LP002362,True,1.0,True,False,7250,1667.0,110.0,360.0,False,False,False,True,False,False,False,True,True
424,424,LP002364,True,0.0,True,False,14880,0.0,96.0,360.0,True,True,False,True,False,False,True,False,False
425,425,LP002366,True,0.0,True,False,2666,4300.0,121.0,360.0,True,True,False,True,False,True,False,False,True
426,426,LP002367,False,1.0,False,False,4606,0.0,81.0,360.0,True,False,True,False,False,True,False,False,False
427,427,LP002368,True,2.0,True,False,5935,0.0,133.0,360.0,True,True,False,True,False,False,True,False,False
428,428,LP002369,True,0.0,True,False,2920,16.12000084,87.0,360.0,True,True,False,True,False,True,False,False,True
429,429,LP002370,False,0.0,False,False,2717,0.0,60.0,180.0,True,True,False,True,False,False,False,True,False
430,430,LP002377,False,1.0,True,True,8624,0.0,150.0,360.0,True,True,True,False,False,False,True,False,False
431,431,LP002379,False,0.0,True,False,6500,0.0,105.0,360.0,False,False,False,True,False,True,False,False,False
432,432,LP002386,False,0.0,True,True,12876,0.0,405.0,360.0,True,True,False,True,False,False,True,False,False
433,433,LP002387,True,0.0,True,False,2425,2340.0,143.0,360.0,True,True,False,True,False,False,True,False,True
434,434,LP002390,False,0.0,True,False,3750,0.0,100.0,360.0,True,True,False,True,False,False,False,True,False
435,435,LP002393,True,0.0,True,False,10047,0.0,128.0,240.0,True,True,True,False,False,False,True,False,False
436,436,LP002398,False,0.0,True,False,1926,1851.0,50.0,360.0,True,True,False,True,False,False,True,False,True
437,437,LP002401,True,0.0,True,False,2213,1125.0,128.0,360.0,True,True,False,True,False,False,False,True,True
438,438,LP002403,False,0.0,True,True,10416,0.0,187.0,360.0,False,False,False,True,False,False,False,True,False
439,439,LP002407,True,0.0,False,True,7142,0.0,138.0,360.0,True,True,True,False,False,True,False,False,False
440,440,LP002408,False,0.0,True,False,3660,5064.0,187.0,360.0,True,True,False,True,False,False,True,False,True
441,441,LP002409,True,0.0,True,False,7901,1833.0,180.0,360.0,True,True,False,True,False,True,False,False,True
442,442,LP002418,False,3.0,False,False,4707,1993.0,148.0,360.0,True,True,False,True,False,False,True,False,True
443,443,LP002422,False,1.0,True,False,37719,0.0,152.0,360.0,True,True,False,True,False,False,True,False,False
444,444,LP002424,True,0.0,True,False,7333,8333.0,175.0,300.0,True,True,False,True,False,True,False,False,True
445,445,LP002429,True,1.0,True,True,3466,1210.0,130.0,360.0,True,True,False,True,False,True,False,False,True
446,446,LP002434,True,2.0,False,False,4652,0.0,110.0,360.0,True,True,False,True,False,True,False,False,False
447,447,LP002435,True,0.0,True,True,3539,1376.0,55.0,360.0,True,False,False,True,False,True,False,False,True
448,448,LP002443,True,2.0,True,False,3340,1710.0,150.0,360.0,False,False,False,True,False,True,False,False,True
449,449,LP002444,False,1.0,False,True,2769,1542.0,190.0,360.0,True,False,False,True,False,False,True,False,True
450,450,LP002446,True,2.0,False,False,2309,1255.0,125.0,360.0,False,False,False,True,False,True,False,False,True
451,451,LP002447,True,2.0,False,False,1958,1456.0,60.0,300.0,True,True,False,True,False,False,False,True,True
452,452,LP002448,True,0.0,True,False,3948,1733.0,149.0,360.0,False,False,False,True,False,True,False,False,True
453,453,LP002449,True,0.0,True,False,2483,2466.0,90.0,180.0,False,True,False,True,False,True,False,False,True
454,454,LP002453,False,0.0,True,True,7085,0.0,84.0,360.0,True,True,False,True,False,False,True,False,False
455,455,LP002455,True,2.0,True,False,3859,0.0,96.0,360.0,True,True,False,True,False,False,True,False,False
456,456,LP002459,True,0.0,True,False,4301,0.0,118.0,360.0,True,True,False,True,False,False,False,True,False
457,457,LP002467,True,0.0,True,False,3708,2569.0,173.0,360.0,True,False,False,True,False,False,False,True,True
458,458,LP002472,False,2.0,True,False,4354,0.0,136.0,360.0,True,True,False,True,False,True,False,False,False
459,459,LP002473,True,0.0,True,False,8334,0.0,160.0,360.0,True,False,False,True,False,False,True,False,False
460,460,LP002478,True,0.0,True,True,2083,4083.0,160.0,360.0,True,True,False,False,True,False,True,False,True
461,461,LP002484,True,3.0,True,False,7740,0.0,128.0,180.0,True,True,False,True,False,False,False,True,False
462,462,LP002487,True,0.0,True,False,3015,2188.0,153.0,360.0,True,True,False,True,False,True,False,False,True
463,463,LP002489,False,1.0,False,True,5191,0.0,132.0,360.0,True,True,True,False,False,False,True,False,False
464,464,LP002493,False,0.0,True,False,4166,0.0,98.0,360.0,False,False,False,True,False,False,True,False,False
465,465,LP002494,False,0.0,True,False,6000,0.0,140.0,360.0,True,True,False,True,False,True,False,False,False
466,466,LP002500,True,3.0,False,False,2947,1664.0,70.0,180.0,False,False,False,True,False,False,False,True,True
467,467,LP002501,True,0.0,True,False,16692,0.0,110.0,360.0,True,True,False,False,True,False,True,False,False
468,468,LP002502,True,2.0,False,True,210,2917.0,98.0,360.0,True,True,True,False,False,False,True,False,True
469,469,LP002505,True,0.0,True,False,4333,2451.0,110.0,360.0,True,False,False,True,False,False,False,True,True
470,470,LP002515,True,1.0,True,True,3450,2079.0,162.0,360.0,True,True,False,True,False,False,True,False,True
471,471,LP002517,True,1.0,False,False,2653,1500.0,113.0,180.0,False,False,False,True,False,True,False,False,True
472,472,LP002519,True,3.0,True,False,4691,0.0,100.0,360.0,True,True,False,True,False,False,True,False,False
473,473,LP002522,False,0.0,True,True,2500,0.0,93.0,360.0,True,True,True,False,False,False,False,True,False
474,474,LP002524,False,2.0,True,False,5532,4648.0,162.0,360.0,True,True,False,True,False,True,False,False,True
475,475,LP002527,True,2.0,True,True,16525,1014.0,150.0,360.0,True,True,False,True,False,True,False,False,True
476,476,LP002529,True,2.0,True,False,6700,1750.0,230.0,300.0,True,True,False,True,False,False,True,False,True
477,477,LP002530,True,2.0,True,False,2873,1872.0,132.0,360.0,False,False,False,False,True,False,True,False,True
478,478,LP002531,True,1.0,True,True,16667,2250.0,86.0,360.0,True,True,False,True,False,False,True,False,True
479,479,LP002533,True,2.0,True,False,2947,1603.0,128.0,360.0,True,False,False,True,False,False,False,True,True
480,480,LP002534,False,0.0,False,False,4350,0.0,154.0,360.0,True,True,True,False,False,True,False,False,False
481,481,LP002536,True,3.0,False,False,3095,0.0,113.0,360.0,True,True,False,True,False,True,False,False,False
482,482,LP002537,True,0.0,True,False,2083,3150.0,128.0,360.0,True,True,False,True,False,False,True,False,True
483,483,LP002541,True,0.0,True,False,10833,0.0,234.0,360.0,True,True,False,True,False,False,True,False,False
484,484,LP002543,True,2.0,True,False,8333,0.0,246.0,360.0,True,True,False,True,False,False,True,False,False
485,485,LP002544,True,1.0,False,False,1958,2436.0,131.0,360.0,True,True,False,True,False,True,False,False,True
486,486,LP002545,False,2.0,True,False,3547,0.0,80.0,360.0,False,False,False,True,False,True,False,False,False
487,487,LP002547,True,1.0,True,False,18333,0.0,500.0,360.0,True,False,False,True,False,False,False,True,False
488,488,LP002555,True,2.0,True,True,4583,2083.0,160.0,360.0,True,True,False,True,False,False,True,False,True
489,489,LP002556,False,0.0,True,False,2435,0.0,75.0,360.0,True,False,False,True,False,False,False,True,False
490,490,LP002560,False,0.0,False,False,2699,2785.0,96.0,360.0,True,True,False,True,False,False,True,False,True
491,491,LP002562,True,1.0,False,False,5333,1131.0,186.0,360.0,True,True,False,True,False,False,False,True,True
492,492,LP002571,False,0.0,False,False,3691,0.0,110.0,360.0,True,True,False,True,False,True,False,False,False
493,493,LP002582,False,0.0,False,True,17263,0.0,225.0,360.0,True,True,True,False,False,False,True,False,False
494,494,LP002585,True,0.0,True,False,3597,2157.0,119.0,360.0,False,False,False,True,False,True,False,False,True
495,495,LP002586,True,1.0,True,False,3326,913.0,105.0,84.0,True,True,True,False,False,False,True,False,True
496,496,LP002587,True,0.0,False,False,2600,1700.0,107.0,360.0,True,True,False,True,False,True,False,False,True
497,497,LP002588,True,0.0,True,False,4625,2857.0,111.0,12.0,True,True,False,True,False,False,False,True,True
498,498,LP002600,True,1.0,True,True,2895,0.0,95.0,360.0,True,True,False,True,False,False,True,False,False
499,499,LP002602,False,0.0,True,False,6283,4416.0,209.0,360.0,False,False,False,True,False,True,False,False,True
500,500,LP002603,False,0.0,True,False,645,3683.0,113.0,480.0,True,True,True,False,False,True,False,False,True
501,501,LP002606,False,0.0,True,False,3159,0.0,100.0,360.0,True,True,True,False,False,False,True,False,False
502,502,LP002615,True,2.0,True,False,4865,5624.0,208.0,360.0,True,True,False,True,False,False,True,False,True
503,503,LP002618,True,1.0,False,False,4050,5302.0,138.0,360.0,True,False,False,True,False,True,False,False,True
504,504,LP002619,True,0.0,False,False,3814,1483.0,124.0,300.0,True,True,False,True,False,False,True,False,True
505,505,LP002622,True,2.0,True,False,3510,4416.0,243.0,360.0,True,True,False,True,False,True,False,False,True
506,506,LP002624,True,0.0,True,False,20833,6667.0,480.0,360.0,True,True,False,True,False,False,False,True,True
507,507,LP002625,False,0.0,True,False,3583,0.0,96.0,360.0,True,False,False,False,True,False,False,True,False
508,508,LP002626,True,0.0,True,True,2479,3013.0,188.0,360.0,True,True,False,True,False,False,False,True,True
509,509,LP002634,False,1.0,True,False,13262,0.0,40.0,360.0,True,True,True,False,False,False,False,True,False
510,510,LP002637,False,0.0,False,False,3598,1287.0,100.0,360.0,True,False,False,True,False,True,False,False,True
511,511,LP002640,True,1.0,True,False,6065,2004.0,250.0,360.0,True,True,False,True,False,False,True,False,True
512,512,LP002643,True,2.0,True,False,3283,2035.0,148.0,360.0,True,True,False,True,False,False,False,True,True
513,513,LP002648,True,0.0,True,False,2130,6666.0,70.0,180.0,True,False,False,True,False,False,True,False,True
514,514,LP002652,False,0.0,True,False,5815,3666.0,311.0,360.0,True,False,False,True,False,True,False,False,True
515,515,LP002659,True,3.0,True,False,3466,3428.0,150.0,360.0,True,True,False,True,False,True,False,False,True
516,516,LP002670,True,2.0,True,False,2031,1632.0,113.0,480.0,True,True,True,False,False,False,True,False,True
517,517,LP002682,True,0.0,False,False,3074,1800.0,123.0,360.0,False,False,False,True,False,False,True,False,True
518,518,LP002683,False,0.0,True,False,4683,1915.0,185.0,360.0,True,False,False,True,False,False,True,False,True
519,519,LP002684,False,0.0,False,False,3400,0.0,95.0,360.0,True,False,True,False,False,True,False,False,False
520,520,LP002689,True,2.0,False,False,2192,1742.0,45.0,360.0,True,True,False,True,False,False,True,False,True
521,521,LP002690,False,0.0,True,False,2500,0.0,55.0,360.0,True,True,False,True,False,False,True,False,False
522,522,LP002692,True,3.0,True,True,5677,1424.0,100.0,360.0,True,True,False,True,False,True,False,False,True
